type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 10:49:30,53.4749848,-2.24220801,4.58,61.153,51.4,0.0,,23,45,,
T,2025-04-08 10:49:31,53.47498132,-2.24221587,4.53,63.713,51.4,0.4,139.0,22,45,,
T,2025-04-08 10:49:32,53.47497722,-2.24221267,4.69,63.724,51.4,0.0,,29,45,,
T,2025-04-08 10:49:33,53.47497643,-2.24221211,4.5,64.45,51.4,0.3,87.0,29,45,,
T,2025-04-08 10:49:34,53.47497666,-2.24221449,4.15,64.457,51.4,0.0,,30,45,,
T,2025-04-08 10:49:35,53.47497528,-2.24220687,3.94,64.68,51.4,0.52,106.0,28,45,,
T,2025-04-08 10:49:36,53.47497505,-2.24220158,3.95,65.13,51.4,0.5,62.0,29,45,,
T,2025-04-08 10:49:37,53.47497714,-2.24219962,3.79,64.771,51.4,0.37,51.0,29,45,,
T,2025-04-08 10:49:38,53.47498106,-2.24219121,3.79,64.496,51.4,0.51,77.0,27,45,,
T,2025-04-08 10:49:39,53.47497985,-2.24218389,3.8,64.785,51.4,0.48,123.0,26,45,,
T,2025-04-08 10:49:40,53.47498629,-2.24218233,3.79,65.427,51.4,0.44,92.0,25,45,,
T,2025-04-08 10:49:41,53.47499531,-2.24218327,3.97,67.136,51.4,0.28,76.0,24,45,,
T,2025-04-08 10:49:42,53.47499997,-2.24218458,4.0,67.817,51.4,0.35,120.0,27,45,,
T,2025-04-08 10:49:43,53.47500285,-2.24218533,3.9,68.268,51.4,0.4,115.0,28,45,,
T,2025-04-08 10:49:44,53.47500924,-2.24219319,3.84,68.248,51.4,0.0,,29,45,,
T,2025-04-08 10:49:45,53.4750109,-2.24219545,3.79,68.253,51.4,0.0,,30,45,,
T,2025-04-08 10:49:46,53.47501128,-2.24219624,3.79,68.264,51.4,0.0,,32,45,,
T,2025-04-08 10:49:47,53.47501135,-2.24219667,3.8,68.268,51.4,0.0,,33,45,,
T,2025-04-08 10:49:48,53.4750113,-2.24219709,3.99,68.268,51.4,0.0,,32,45,,
T,2025-04-08 10:49:49,53.47501126,-2.24219748,4.07,68.295,51.4,0.0,,31,45,,
T,2025-04-08 10:49:50,53.47501126,-2.24219788,4.22,68.329,51.4,0.0,,31,45,,
T,2025-04-08 10:49:51,53.4750112,-2.24219837,4.35,68.338,51.4,0.0,,32,45,,
T,2025-04-08 10:49:52,53.47500972,-2.24220131,4.37,69.306,51.4,0.37,128.0,29,45,,
T,2025-04-08 10:49:53,53.47500938,-2.24220676,4.44,69.345,51.4,0.0,,29,45,,
T,2025-04-08 10:49:54,53.47500935,-2.24220857,4.41,69.339,51.4,0.0,,30,45,,
T,2025-04-08 10:49:55,53.47500924,-2.2422092,4.21,69.33,51.4,0.0,,29,45,,
T,2025-04-08 10:49:56,53.47500914,-2.24220956,4.13,69.319,51.4,0.0,,29,45,,
T,2025-04-08 10:49:57,53.47500907,-2.24220977,4.05,69.313,51.4,0.0,,29,45,,
T,2025-04-08 10:49:58,53.47500901,-2.2422098,3.94,69.334,51.4,0.0,,30,45,,
T,2025-04-08 10:49:59,53.47500902,-2.2422098,3.88,69.326,51.4,0.0,,29,45,,
T,2025-04-08 10:50:00,53.47500894,-2.24220991,3.94,69.337,51.4,0.0,,29,45,,
T,2025-04-08 10:50:01,53.47500886,-2.24221006,3.84,69.335,51.4,0.0,,29,45,,
T,2025-04-08 10:50:02,53.47500877,-2.24221021,3.79,69.33,51.4,0.0,,29,45,,
T,2025-04-08 10:50:03,53.47500875,-2.24221031,3.79,69.333,51.4,0.0,,28,45,,
T,2025-04-08 10:50:04,53.47500876,-2.24221065,3.79,69.366,51.4,0.0,,31,45,,
T,2025-04-08 10:50:05,53.47500874,-2.24221096,3.79,69.405,51.4,0.0,,30,45,,
T,2025-04-08 10:50:06,53.47500873,-2.24221127,3.79,69.435,51.4,0.0,,31,45,,
T,2025-04-08 10:50:07,53.47500874,-2.24221157,3.79,69.469,51.4,0.0,,30,45,,
T,2025-04-08 10:50:08,53.47500866,-2.24221175,3.79,69.491,51.4,0.0,,28,45,,
T,2025-04-08 10:50:09,53.47500864,-2.24221188,3.79,69.496,51.4,0.0,,29,45,,
T,2025-04-08 10:50:10,53.4750086,-2.24221204,3.79,69.497,51.4,0.0,,27,45,,
T,2025-04-08 10:50:11,53.47500858,-2.24221214,3.79,69.501,51.4,0.0,,28,45,,
T,2025-04-08 10:50:12,53.47500841,-2.24221183,3.79,69.604,51.4,0.0,,28,45,,
T,2025-04-08 10:50:13,53.47500823,-2.24221139,3.79,69.705,51.4,0.0,,28,45,,
T,2025-04-08 10:50:14,53.47500821,-2.24221124,3.79,69.727,51.4,0.0,,30,45,,
T,2025-04-08 10:50:15,53.47500824,-2.24221118,3.79,69.754,51.4,0.0,,29,45,,
T,2025-04-08 10:50:16,53.47500828,-2.24221116,3.79,69.774,51.4,0.0,,30,45,,
T,2025-04-08 10:50:17,53.47500829,-2.24221117,3.79,69.774,51.4,0.0,,30,45,,
T,2025-04-08 10:50:18,53.47500828,-2.24221119,3.79,69.773,51.4,0.0,,32,45,,
T,2025-04-08 10:50:19,53.4750083,-2.24221122,3.79,69.795,51.4,0.0,,33,45,,
T,2025-04-08 10:50:20,53.47501035,-2.24220871,3.79,70.581,51.4,0.27,43.0,30,45,,
T,2025-04-08 10:50:21,53.47501193,-2.24220902,3.79,70.595,51.4,0.0,,32,45,,
T,2025-04-08 10:50:22,53.47501228,-2.24220927,3.79,70.582,51.4,0.0,,31,45,,
T,2025-04-08 10:50:23,53.4750124,-2.2422094,3.79,70.572,51.4,0.0,,31,45,,
T,2025-04-08 10:50:24,53.47501238,-2.24220911,3.79,70.68,51.4,0.0,,31,45,,
T,2025-04-08 10:50:25,53.47501232,-2.24220873,3.79,70.784,51.4,0.0,,31,45,,
T,2025-04-08 10:50:26,53.47501229,-2.24220886,3.79,70.783,51.4,0.0,,29,45,,
T,2025-04-08 10:50:27,53.47501223,-2.24220909,3.79,70.801,51.4,0.0,,28,45,,
T,2025-04-08 10:50:28,53.47501218,-2.24220931,3.79,70.815,51.4,0.0,,27,45,,
T,2025-04-08 10:50:29,53.47501214,-2.24220952,3.79,70.826,51.4,0.0,,27,45,,
T,2025-04-08 10:50:30,53.4750121,-2.24220956,3.79,70.831,51.4,0.0,,27,45,,
T,2025-04-08 10:50:31,53.47501206,-2.24220956,3.79,70.835,51.4,0.0,,27,45,,
T,2025-04-08 10:50:32,53.47501201,-2.24220964,3.79,70.827,51.4,0.0,,28,45,,
T,2025-04-08 10:50:33,53.4750121,-2.24220965,3.79,70.802,51.4,0.0,,30,45,,
T,2025-04-08 10:50:34,53.47501214,-2.24220965,3.79,70.806,51.4,0.0,,30,45,,
T,2025-04-08 10:50:35,53.4750121,-2.24220976,3.79,70.814,51.4,0.0,,30,45,,
T,2025-04-08 10:50:36,53.47501206,-2.24220995,3.79,70.821,51.4,0.0,,30,45,,
T,2025-04-08 10:50:37,53.47501202,-2.24221016,3.79,70.825,51.4,0.0,,31,45,,
T,2025-04-08 10:50:38,53.47501195,-2.24221037,3.79,70.826,51.4,0.0,,30,45,,
T,2025-04-08 10:50:39,53.47501188,-2.24221062,3.79,70.832,51.4,0.0,,28,45,,
T,2025-04-08 10:50:40,53.47501183,-2.24221079,3.79,70.847,51.4,0.0,,29,45,,
T,2025-04-08 10:50:41,53.47501179,-2.24221097,3.79,70.863,51.4,0.0,,31,45,,
T,2025-04-08 10:50:42,53.47501175,-2.24221121,3.79,70.881,51.4,0.0,,31,45,,
T,2025-04-08 10:50:43,53.47501171,-2.2422115,3.79,70.89,51.4,0.0,,29,45,,
T,2025-04-08 10:50:44,53.47501165,-2.2422118,3.86,70.902,51.4,0.0,,28,45,,
T,2025-04-08 10:50:45,53.47501159,-2.2422121,3.88,70.917,51.4,0.0,,29,45,,
T,2025-04-08 10:50:46,53.47501153,-2.2422123,3.92,70.945,51.4,0.0,,30,45,,
T,2025-04-08 10:50:47,53.47501149,-2.2422125,3.95,70.96,51.4,0.0,,26,45,,
T,2025-04-08 10:50:48,53.47501141,-2.24221271,3.99,70.975,51.4,0.0,,27,45,,
T,2025-04-08 10:50:49,53.47501129,-2.24221296,3.98,70.983,51.4,0.0,,27,45,,
T,2025-04-08 10:50:50,53.47501124,-2.2422131,3.88,70.981,51.4,0.0,,27,45,,
T,2025-04-08 10:50:51,53.47501117,-2.24221331,3.89,70.992,51.4,0.0,,28,45,,
T,2025-04-08 10:50:52,53.47501115,-2.24221339,3.79,71.001,51.4,0.0,,31,45,,
T,2025-04-08 10:50:53,53.47501119,-2.24221341,3.79,71.027,51.4,0.0,,30,45,,
T,2025-04-08 10:50:54,53.47501113,-2.24221352,3.79,71.033,51.4,0.0,,30,45,,
T,2025-04-08 10:50:55,53.47501117,-2.24221347,3.79,71.056,51.4,0.0,,29,45,,
T,2025-04-08 10:50:56,53.47501119,-2.24221344,3.79,71.057,51.4,0.0,,28,45,,
T,2025-04-08 10:50:57,53.4750112,-2.24221338,3.79,71.064,51.4,0.0,,28,45,,
T,2025-04-08 10:50:58,53.47501122,-2.24221337,3.79,71.07,51.4,0.0,,27,45,,
T,2025-04-08 10:50:59,53.47501122,-2.2422134,3.79,71.073,51.4,0.0,,26,45,,
T,2025-04-08 10:51:00,53.47501125,-2.24221342,3.79,71.075,51.4,0.0,,26,45,,
T,2025-04-08 10:51:01,53.47501126,-2.24221342,3.79,71.072,51.4,0.0,,26,45,,
T,2025-04-08 10:51:02,53.47501127,-2.24221337,3.79,71.077,51.4,0.0,,27,45,,
T,2025-04-08 10:51:03,53.47501128,-2.24221334,3.79,71.079,51.4,0.0,,27,45,,
T,2025-04-08 10:51:04,53.47501164,-2.24221611,3.79,71.471,51.4,0.34,283.0,27,45,,
T,2025-04-08 10:51:05,53.47500983,-2.24221659,3.79,72.156,51.4,0.0,,28,45,,
T,2025-04-08 10:51:06,53.47500944,-2.24221576,3.79,72.228,51.4,0.0,,29,45,,
T,2025-04-08 10:51:07,53.47500932,-2.24221557,3.79,72.238,51.4,0.0,,29,45,,
T,2025-04-08 10:51:08,53.4750093,-2.24221553,3.79,72.233,51.4,0.0,,28,45,,
T,2025-04-08 10:51:09,53.47500923,-2.24222153,3.79,73.678,51.4,0.49,249.0,28,45,,
T,2025-04-08 10:51:10,53.4750075,-2.24222672,3.79,74.399,51.4,0.38,251.0,28,45,,
T,2025-04-08 10:51:11,53.47500503,-2.24223464,3.79,75.266,51.4,0.49,238.0,28,45,,
T,2025-04-08 10:51:12,53.47500274,-2.24223921,3.79,76.341,51.4,0.37,241.0,28,45,,
T,2025-04-08 10:51:13,53.47500083,-2.24224496,3.79,76.373,51.4,0.39,266.0,28,45,,
T,2025-04-08 10:51:14,53.47499955,-2.24224526,3.79,76.391,51.4,0.0,,27,45,,
T,2025-04-08 10:51:15,53.47499922,-2.24224516,3.79,76.403,51.4,0.0,,27,45,,
T,2025-04-08 10:51:16,53.47499915,-2.24224523,3.79,76.417,51.4,0.0,,27,45,,
T,2025-04-08 10:51:17,53.47499913,-2.24224533,3.79,76.43,51.4,0.0,,27,45,,
T,2025-04-08 10:51:18,53.47499913,-2.24224542,3.79,76.439,51.4,0.0,,26,45,,
T,2025-04-08 10:51:19,53.47499916,-2.24224553,3.79,76.449,51.4,0.0,,26,45,,
T,2025-04-08 10:51:20,53.47499913,-2.24224561,3.79,76.443,51.4,0.0,,25,45,,
T,2025-04-08 10:51:21,53.47499913,-2.24224566,3.79,76.451,51.4,0.0,,26,45,,
T,2025-04-08 10:51:22,53.47499911,-2.24224567,3.79,76.457,51.4,0.0,,26,45,,
T,2025-04-08 10:51:23,53.47499905,-2.24224568,3.79,76.463,51.4,0.0,,26,45,,
T,2025-04-08 10:51:24,53.47499902,-2.24224573,3.79,76.465,51.4,0.0,,26,45,,
T,2025-04-08 10:51:25,53.47499895,-2.24224585,3.79,76.495,51.4,0.0,,26,45,,
T,2025-04-08 10:51:26,53.47499888,-2.24224585,3.79,76.502,51.4,0.0,,26,45,,
T,2025-04-08 10:51:27,53.47499883,-2.24224592,3.79,76.505,51.4,0.0,,25,45,,
T,2025-04-08 10:51:28,53.47499878,-2.24224606,3.79,76.505,51.4,0.0,,25,45,,
T,2025-04-08 10:51:29,53.47499874,-2.24224617,3.79,76.505,51.4,0.0,,25,45,,
T,2025-04-08 10:51:30,53.47499869,-2.24224624,3.79,76.513,51.4,0.0,,24,45,,
T,2025-04-08 10:51:31,53.47499864,-2.24224621,3.79,76.524,51.4,0.0,,23,45,,
T,2025-04-08 10:51:32,53.47499861,-2.24224619,3.79,76.535,51.4,0.0,,25,45,,
T,2025-04-08 10:51:33,53.47499857,-2.24224612,3.79,76.546,51.4,0.0,,25,45,,
T,2025-04-08 10:51:34,53.4749985,-2.24224613,3.79,76.578,51.4,0.0,,25,45,,
T,2025-04-08 10:51:35,53.47499845,-2.24224616,3.79,76.583,51.4,0.0,,25,45,,
T,2025-04-08 10:51:36,53.47499838,-2.24224618,3.79,76.584,51.4,0.0,,25,45,,
T,2025-04-08 10:51:37,53.47499819,-2.24225127,3.79,76.019,51.4,0.0,,26,45,,
T,2025-04-08 10:51:38,53.47499801,-2.24225414,3.79,76.032,51.4,0.0,,26,45,,
T,2025-04-08 10:51:39,53.47499405,-2.24225997,3.79,76.453,51.4,0.39,230.0,26,45,,
T,2025-04-08 10:51:40,53.47498725,-2.24227216,3.79,77.136,51.4,0.97,225.0,26,46,,
T,2025-04-08 10:51:41,53.47498369,-2.24227661,3.79,77.005,51.4,0.21,245.0,26,46,,
T,2025-04-08 10:51:42,53.47498411,-2.24227472,3.79,78.408,51.4,0.0,,27,46,,
T,2025-04-08 10:51:43,53.47498455,-2.24226965,3.79,78.398,51.4,0.0,,28,46,,
T,2025-04-08 10:51:44,53.47498465,-2.24226836,3.79,78.418,51.4,0.0,,28,46,,
T,2025-04-08 10:51:45,53.47498465,-2.24226813,3.79,78.444,51.4,0.0,,28,46,,
T,2025-04-08 10:51:46,53.4749846,-2.2422682,3.79,78.465,51.4,0.0,,31,46,,
T,2025-04-08 10:51:47,53.47498456,-2.24226833,3.79,78.493,51.4,0.0,,31,46,,
T,2025-04-08 10:51:48,53.47498451,-2.24226839,3.79,78.492,51.4,0.0,,29,46,,
T,2025-04-08 10:51:49,53.47498446,-2.24226856,3.79,78.515,51.4,0.0,,29,46,,
T,2025-04-08 10:51:50,53.47498443,-2.24226871,3.79,78.525,51.4,0.0,,29,46,,
T,2025-04-08 10:51:51,53.47498442,-2.24226883,3.79,78.554,51.4,0.0,,30,46,,
T,2025-04-08 10:51:52,53.47498436,-2.24226897,3.79,78.571,51.4,0.0,,31,46,,
T,2025-04-08 10:51:53,53.4749843,-2.24226911,3.79,78.586,51.4,0.0,,30,46,,
T,2025-04-08 10:51:54,53.47498423,-2.24226931,3.79,78.628,51.4,0.0,,30,46,,
T,2025-04-08 10:51:55,53.47498417,-2.24226949,3.79,78.666,51.4,0.0,,29,46,,
T,2025-04-08 10:51:56,53.47498411,-2.24226962,3.79,78.684,51.4,0.0,,29,46,,
T,2025-04-08 10:51:57,53.47498406,-2.24226975,3.79,78.702,51.4,0.0,,29,46,,
T,2025-04-08 10:51:58,53.47498401,-2.24226985,3.79,78.715,51.4,0.0,,29,46,,
T,2025-04-08 10:51:59,53.47498402,-2.24226987,3.79,78.728,51.4,0.0,,28,46,,
T,2025-04-08 10:52:00,53.47498401,-2.24226988,3.79,78.732,51.4,0.0,,28,46,,
T,2025-04-08 10:52:01,53.47498294,-2.242274,3.79,79.661,51.4,0.0,,30,46,,
T,2025-04-08 10:52:02,53.47498189,-2.24227434,3.79,79.948,51.4,0.0,,29,46,,
T,2025-04-08 10:52:03,53.4749816,-2.24227413,3.79,79.927,51.4,0.0,,30,46,,
T,2025-04-08 10:52:04,53.47498158,-2.24227423,3.79,79.927,51.4,0.0,,29,46,,
T,2025-04-08 10:52:05,53.47498158,-2.24227428,3.79,79.931,51.4,0.0,,28,46,,
T,2025-04-08 10:52:06,53.47498159,-2.24227434,3.79,79.941,51.4,0.0,,28,46,,
T,2025-04-08 10:52:07,53.47498278,-2.24227414,3.79,80.818,51.4,0.0,,30,46,,
T,2025-04-08 10:52:08,53.47497859,-2.24227767,3.79,81.367,51.4,0.57,201.0,27,46,,
T,2025-04-08 10:52:09,53.47497427,-2.24228201,3.79,81.668,51.4,0.63,214.0,29,46,,
T,2025-04-08 10:52:10,53.47496505,-2.24228634,3.79,83.323,51.4,0.93,187.0,29,46,,
T,2025-04-08 10:52:11,53.4749644,-2.24228609,3.79,82.702,51.4,0.0,,29,46,,
T,2025-04-08 10:52:12,53.47496458,-2.24228598,3.79,82.705,51.4,0.0,,29,46,,
T,2025-04-08 10:52:13,53.47496454,-2.242286,3.79,82.705,51.4,0.0,,28,46,,
T,2025-04-08 10:52:14,53.47496449,-2.24228599,3.79,82.718,51.4,0.0,,27,46,,
T,2025-04-08 10:52:15,53.47496446,-2.24228597,3.79,82.741,51.4,0.0,,26,46,,
T,2025-04-08 10:52:16,53.47496438,-2.24228609,3.79,82.75,51.4,0.0,,27,46,,
T,2025-04-08 10:52:17,53.47496431,-2.24228628,3.79,82.763,51.4,0.0,,27,46,,
T,2025-04-08 10:52:18,53.47496429,-2.24228641,3.79,82.771,51.4,0.0,,26,46,,
T,2025-04-08 10:52:19,53.47496426,-2.24228653,3.79,82.781,51.4,0.0,,26,46,,
T,2025-04-08 10:52:20,53.47496424,-2.24228663,3.79,82.791,51.4,0.0,,26,46,,
T,2025-04-08 10:52:21,53.47496423,-2.24228673,3.79,82.804,51.4,0.0,,26,46,,
T,2025-04-08 10:52:22,53.47496422,-2.24228683,3.79,82.814,51.4,0.0,,25,46,,
T,2025-04-08 10:52:23,53.4749642,-2.24228692,3.79,82.82,51.4,0.0,,25,46,,
T,2025-04-08 10:52:24,53.47496419,-2.24228703,3.79,82.828,51.4,0.0,,25,46,,
T,2025-04-08 10:52:25,53.4749642,-2.24228712,3.79,82.838,51.4,0.0,,23,46,,
T,2025-04-08 10:52:26,53.47496421,-2.24228723,3.79,82.843,51.4,0.0,,24,46,,
T,2025-04-08 10:52:27,53.4749642,-2.24228734,3.79,82.842,51.4,0.0,,24,46,,
T,2025-04-08 10:52:28,53.47496422,-2.24228743,3.79,82.847,51.4,0.0,,24,46,,
T,2025-04-08 10:52:29,53.47496423,-2.24228747,3.79,82.864,51.4,0.0,,21,46,,
T,2025-04-08 10:52:30,53.47496426,-2.24228752,3.79,82.875,51.4,0.0,,21,46,,
T,2025-04-08 10:52:31,53.47496425,-2.24228761,3.79,82.89,51.4,0.0,,21,46,,
T,2025-04-08 10:52:32,53.47496427,-2.24228771,3.79,82.89,51.4,0.0,,22,46,,
T,2025-04-08 10:52:33,53.47496429,-2.24228776,3.79,82.885,51.4,0.0,,23,46,,
T,2025-04-08 10:52:34,53.47496429,-2.2422878,3.79,82.895,51.4,0.0,,25,46,,
T,2025-04-08 10:52:35,53.47496429,-2.24228785,3.79,82.899,51.4,0.0,,25,46,,
T,2025-04-08 10:52:36,53.47496428,-2.24228792,3.79,82.907,51.4,0.0,,26,46,,
T,2025-04-08 10:52:37,53.47496428,-2.24228801,3.79,82.91,51.4,0.0,,27,46,,
T,2025-04-08 10:52:38,53.47496428,-2.24228808,3.79,82.915,51.4,0.0,,28,46,,
T,2025-04-08 10:52:39,53.47496426,-2.24228813,3.79,82.919,51.4,0.0,,27,46,,
T,2025-04-08 10:52:40,53.47496255,-2.24228846,3.79,83.206,51.4,0.23,147.0,26,46,,
T,2025-04-08 10:52:41,53.47495995,-2.24228732,3.79,83.706,51.4,0.0,,27,46,,
T,2025-04-08 10:52:42,53.47495887,-2.24228782,3.79,83.656,51.4,0.0,,26,46,,
T,2025-04-08 10:52:43,53.4749585,-2.24228807,3.79,83.68,51.4,0.0,,26,46,,
T,2025-04-08 10:52:44,53.47495839,-2.24228821,3.79,83.685,51.4,0.0,,25,46,,
T,2025-04-08 10:52:45,53.47495835,-2.24228834,3.79,83.689,51.4,0.0,,25,46,,
T,2025-04-08 10:52:46,53.47495829,-2.24228847,3.79,83.7,51.4,0.0,,23,46,,
T,2025-04-08 10:52:47,53.47495826,-2.24228854,3.79,83.697,51.4,0.0,,23,46,,
T,2025-04-08 10:52:48,53.47495821,-2.24228859,3.79,83.693,51.4,0.0,,24,46,,
T,2025-04-08 10:52:49,53.47495818,-2.24228861,3.79,83.693,51.4,0.0,,24,46,,
T,2025-04-08 10:52:50,53.47495815,-2.24228866,3.79,83.694,51.4,0.0,,24,46,,
T,2025-04-08 10:52:51,53.4749569,-2.24229033,3.79,84.3,51.4,0.18,149.0,25,46,,
T,2025-04-08 10:52:52,53.47495605,-2.24229348,3.79,84.33,51.4,0.0,,25,46,,
T,2025-04-08 10:52:53,53.47495594,-2.24229432,3.79,84.337,51.4,0.0,,24,46,,
T,2025-04-08 10:52:54,53.47495582,-2.24229463,3.79,84.347,51.4,0.0,,26,46,,
T,2025-04-08 10:52:55,53.47495571,-2.24229473,3.79,84.358,51.4,0.0,,27,46,,
T,2025-04-08 10:52:56,53.47495567,-2.24229472,3.79,84.358,51.4,0.0,,27,46,,
T,2025-04-08 10:52:57,53.47495568,-2.24229469,3.79,84.364,51.4,0.0,,27,46,,
T,2025-04-08 10:52:58,53.47495568,-2.24229474,3.79,84.382,51.4,0.0,,26,46,,
T,2025-04-08 10:52:59,53.47495573,-2.24229475,3.79,84.393,51.4,0.0,,28,46,,
T,2025-04-08 10:53:00,53.47495579,-2.24229476,3.79,84.404,51.4,0.0,,24,46,,
T,2025-04-08 10:53:01,53.47495586,-2.24229479,3.79,84.416,51.4,0.0,,24,46,,
T,2025-04-08 10:53:02,53.47495592,-2.24229483,3.79,84.428,51.4,0.0,,24,46,,
T,2025-04-08 10:53:03,53.47495599,-2.24229482,3.79,84.439,51.4,0.0,,24,46,,
T,2025-04-08 10:53:04,53.47495605,-2.24229478,3.79,84.443,51.4,0.0,,24,46,,
T,2025-04-08 10:53:05,53.47495607,-2.24229475,3.79,84.449,51.4,0.0,,24,46,,
T,2025-04-08 10:53:06,53.47495609,-2.24229471,3.79,84.458,51.4,0.0,,24,46,,
T,2025-04-08 10:53:07,53.47495612,-2.24229469,3.79,84.466,51.4,0.0,,23,46,,
T,2025-04-08 10:53:08,53.47495617,-2.24229467,3.79,84.47,51.4,0.0,,23,46,,
T,2025-04-08 10:53:09,53.47495619,-2.24229467,3.79,84.478,51.4,0.0,,23,46,,
T,2025-04-08 10:53:10,53.47495621,-2.24229469,3.79,84.487,51.4,0.0,,22,46,,
T,2025-04-08 10:53:11,53.47495621,-2.24229471,3.79,84.495,51.4,0.0,,22,46,,
T,2025-04-08 10:53:12,53.47495623,-2.24229476,3.79,84.512,51.4,0.0,,22,46,,
T,2025-04-08 10:53:13,53.47495626,-2.24229479,3.79,84.526,51.4,0.0,,23,46,,
T,2025-04-08 10:53:14,53.47495628,-2.24229478,3.79,84.538,51.4,0.0,,23,46,,
T,2025-04-08 10:53:15,53.47495629,-2.24229478,3.79,84.546,51.4,0.0,,23,46,,
T,2025-04-08 10:53:16,53.47495631,-2.24229479,3.79,84.554,51.4,0.0,,26,46,,
T,2025-04-08 10:53:17,53.47495632,-2.24229479,3.79,84.554,51.4,0.0,,27,46,,
T,2025-04-08 10:53:18,53.47495635,-2.24229478,3.79,84.555,51.4,0.0,,27,46,,
T,2025-04-08 10:53:19,53.4749564,-2.24229471,3.79,84.559,51.4,0.0,,26,46,,
T,2025-04-08 10:53:20,53.47495638,-2.24229474,3.79,84.555,51.4,0.0,,26,46,,
T,2025-04-08 10:53:21,53.47495635,-2.24229483,3.79,84.564,51.4,0.0,,26,46,,
T,2025-04-08 10:53:22,53.47495636,-2.2422949,3.79,84.581,51.4,0.0,,27,46,,
T,2025-04-08 10:53:23,53.47495421,-2.24230147,3.79,85.1,51.4,0.19,241.0,27,46,,
T,2025-04-08 10:53:24,53.47495294,-2.24230728,3.79,85.108,51.4,0.0,,28,46,,
T,2025-04-08 10:53:25,53.47495263,-2.24230871,3.79,85.116,51.4,0.0,,28,46,,
T,2025-04-08 10:53:26,53.47495255,-2.24230912,3.79,85.126,51.4,0.0,,27,46,,
T,2025-04-08 10:53:27,53.47495255,-2.24230923,3.79,85.139,51.4,0.0,,28,46,,
T,2025-04-08 10:53:28,53.47495257,-2.24230928,3.79,85.152,51.4,0.0,,29,46,,
T,2025-04-08 10:53:29,53.47495254,-2.24230941,3.79,85.166,51.4,0.0,,27,46,,
T,2025-04-08 10:53:30,53.47495134,-2.24231507,3.79,85.784,51.4,0.34,250.0,26,46,,
T,2025-04-08 10:53:31,53.47495105,-2.2423167,3.79,85.779,51.4,0.0,,28,46,,
T,2025-04-08 10:53:32,53.47495096,-2.24231698,3.79,85.781,51.4,0.0,,29,46,,
T,2025-04-08 10:53:33,53.47495092,-2.24231716,3.79,85.784,51.4,0.0,,29,46,,
T,2025-04-08 10:53:34,53.47495087,-2.24231729,3.79,85.795,51.4,0.0,,28,46,,
T,2025-04-08 10:53:35,53.47495122,-2.24231977,3.79,86.023,51.4,0.0,,27,46,,
T,2025-04-08 10:53:36,53.47495206,-2.24231211,3.79,87.34,51.4,0.39,95.0,26,46,,
T,2025-04-08 10:53:37,53.47495409,-2.24229686,3.79,88.186,51.4,0.86,79.0,25,46,,
T,2025-04-08 10:53:38,53.474954,-2.24229128,3.81,88.609,51.4,0.15,96.0,26,46,,
T,2025-04-08 10:53:39,53.47495124,-2.24228713,4.29,89.305,51.4,0.33,148.0,26,46,,
T,2025-04-08 10:53:40,53.47493878,-2.24228854,4.53,89.644,51.4,1.3,191.0,26,46,,
T,2025-04-08 10:53:41,53.47493992,-2.24227393,4.02,90.126,51.4,0.75,124.0,25,46,,
T,2025-04-08 10:53:42,53.47495093,-2.24224947,3.88,90.601,51.4,0.97,56.0,25,46,,
T,2025-04-08 10:53:43,53.47496268,-2.24222325,4.18,93.162,51.4,1.03,52.0,26,46,,
T,2025-04-08 10:53:44,53.47497471,-2.24219286,4.03,93.437,51.4,1.53,57.0,28,46,,
T,2025-04-08 10:53:45,53.47498549,-2.24216291,4.31,93.108,51.4,1.51,59.0,26,46,,
T,2025-04-08 10:53:46,53.47499647,-2.2421371,4.77,93.427,51.4,1.49,56.0,26,46,,
T,2025-04-08 10:53:47,53.47501496,-2.2421192,4.64,93.542,51.4,1.73,31.0,27,46,,
T,2025-04-08 10:53:48,53.4750251,-2.24210964,4.5,94.507,51.4,1.27,44.0,28,46,,
T,2025-04-08 10:53:49,53.47503383,-2.24209217,4.33,95.48,51.4,1.22,55.0,28,46,,
T,2025-04-08 10:53:50,53.47504684,-2.24207358,4.35,95.916,51.4,1.47,42.0,27,46,,
T,2025-04-08 10:53:51,53.47505894,-2.24205087,4.16,95.961,51.399,1.65,50.0,27,46,,
T,2025-04-08 10:53:52,53.47507555,-2.24200804,3.89,95.21,51.399,1.73,56.0,27,46,,
T,2025-04-08 10:53:53,53.47507847,-2.24198804,3.84,95.784,51.399,1.38,61.0,28,46,,
T,2025-04-08 10:53:54,53.47509158,-2.24195564,3.79,95.065,51.399,1.44,61.0,28,46,,
T,2025-04-08 10:53:55,53.47509969,-2.24193636,3.79,95.105,51.399,1.27,63.0,27,46,,
T,2025-04-08 10:53:56,53.47510307,-2.24192427,3.79,95.602,51.399,1.22,62.0,27,46,,
T,2025-04-08 10:53:57,53.47510528,-2.24191119,3.82,96.137,51.399,1.21,69.0,27,46,,
T,2025-04-08 10:53:58,53.47510791,-2.24190144,3.79,96.687,51.399,1.18,61.0,25,46,,
T,2025-04-08 10:53:59,53.47511015,-2.24189593,3.79,97.094,51.399,1.14,55.0,25,46,,
